! first line is a count of cells
1024
! then [x,y,z] position of each cell
! and amplitude and phase
! default units for position are model units
! default units for amplitude is Volts
! default units for phase is radians
525.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	88.149243deg
500.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	70.804320deg
525.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	32.810680deg
500.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	15.465757deg
525.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-22.527884deg
500.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-39.872806deg
525.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-77.866447deg
500.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-95.211369deg
525.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-133.205010deg
500.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-150.549932deg
525.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	171.456427deg
500.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	154.111504deg
525.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	116.117864deg
500.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	98.772941deg
525.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	60.779301deg
500.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	43.434378deg
525.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	5.440738deg
550.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	132.864107deg
575.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	94.870466deg
550.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	77.525544deg
575.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	39.531903deg
550.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	22.186981deg
575.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-15.806660deg
550.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-33.151582deg
575.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-71.145223deg
550.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-88.490145deg
575.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-126.483786deg
550.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-143.828709deg
575.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	178.177651deg
550.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	160.832728deg
575.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	122.839088deg
550.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	105.494165deg
575.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	67.500525deg
550.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	50.155602deg
575.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	12.161962deg
550.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-5.182961deg
575.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-43.176601deg
550.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-60.521524deg
575.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-98.515164deg
550.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-115.860087deg
575.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-153.853727deg
550.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	-171.198650deg
575.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	150.807710deg
550.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	133.462787deg
575.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	95.469147deg
550.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	78.124224deg
575.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	40.130584deg
550.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	22.785661deg
575.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-15.207980deg
600.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	112.215389deg
625.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	74.221749deg
600.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	56.876826deg
625.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	18.883186deg
600.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	1.538263deg
625.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-36.455377deg
600.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-53.800300deg
625.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-91.793940deg
600.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-109.138863deg
625.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-147.132503deg
600.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	-164.477426deg
625.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	157.528934deg
600.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	140.184011deg
625.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	102.190371deg
600.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	84.845448deg
625.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	46.851807deg
600.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	29.506885deg
625.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-8.486756deg
600.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-25.831678deg
625.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-63.825319deg
600.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-81.170241deg
625.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-119.163882deg
600.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-136.508804deg
625.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	-174.502445deg
600.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	168.152632deg
625.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	130.158992deg
600.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	112.814069deg
625.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	74.820429deg
600.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	57.475506deg
625.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	19.481866deg
600.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	2.136943deg
625.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-35.856697deg
650.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	91.566672deg
675.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	53.573031deg
650.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	36.228109deg
675.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-1.765532deg
650.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-19.110454deg
675.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-57.104095deg
650.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-74.449018deg
675.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-112.442658deg
650.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-129.787581deg
675.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	-167.781221deg
650.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	174.873856deg
675.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	136.880216deg
650.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	119.535293deg
675.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	81.541653deg
650.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	64.196730deg
675.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	26.203090deg
650.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	8.858167deg
675.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-29.135473deg
650.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-46.480396deg
675.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-84.474036deg
650.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-101.818959deg
675.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-139.812599deg
650.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-157.157522deg
675.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	164.848838deg
650.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	147.503915deg
675.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	109.510275deg
650.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	92.165352deg
675.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	54.171711deg
650.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	36.826789deg
675.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-1.166852deg
650.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-18.511774deg
675.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-56.505415deg
700.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	70.917954deg
725.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	32.924314deg
700.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	15.579391deg
725.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-22.414249deg
700.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-39.759172deg
725.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-77.752812deg
700.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-95.097735deg
725.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-133.091375deg
700.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-150.436298deg
725.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	171.570062deg
700.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	154.225139deg
725.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	116.231498deg
700.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	98.886576deg
725.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	60.892935deg
700.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	43.548013deg
725.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	5.554372deg
700.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-11.790550deg
725.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-49.784191deg
700.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-67.129113deg
725.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-105.122754deg
700.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-122.467677deg
725.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	-160.461317deg
700.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	-177.806240deg
725.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	144.200120deg
700.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	126.855197deg
725.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	88.861557deg
700.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	71.516634deg
725.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	33.522994deg
700.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	16.178071deg
725.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-21.815569deg
700.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-39.160492deg
725.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-77.154132deg
750.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	50.269237deg
775.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	12.275596deg
750.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-5.069327deg
775.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-43.062967deg
750.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-60.407890deg
775.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-98.401530deg
750.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-115.746453deg
775.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-153.740093deg
750.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	-171.085016deg
775.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	150.921344deg
750.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	133.576421deg
775.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	95.582781deg
750.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	78.237858deg
775.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	40.244218deg
750.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	22.899295deg
775.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-15.094345deg
750.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-32.439268deg
775.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-70.432908deg
750.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-87.777831deg
775.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-125.771471deg
750.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-143.116394deg
775.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	178.889966deg
750.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	161.545043deg
775.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	123.551402deg
750.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	106.206480deg
775.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	68.212839deg
750.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	50.867917deg
775.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	12.874276deg
750.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-4.470646deg
775.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-42.464287deg
750.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-59.809209deg
775.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-97.802850deg
800.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	29.620519deg
825.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-8.373121deg
800.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-25.718044deg
825.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-63.711684deg
800.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-81.056607deg
825.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-119.050247deg
800.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-136.395170deg
825.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	-174.388811deg
800.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	168.266267deg
825.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	130.272626deg
800.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	112.927704deg
825.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	74.934063deg
800.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	57.589141deg
825.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	19.595500deg
800.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	2.250578deg
825.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-35.743063deg
800.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-53.087986deg
825.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-91.081626deg
800.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-108.426549deg
825.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-146.420189deg
800.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	-163.765112deg
825.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	158.241248deg
800.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	140.896325deg
825.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	102.902685deg
800.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	85.557762deg
825.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	47.564122deg
800.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	30.219199deg
825.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-7.774441deg
800.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-25.119364deg
825.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-63.113004deg
800.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-80.457927deg
825.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-118.451567deg
850.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	8.971801deg
875.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-29.021839deg
850.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-46.366762deg
875.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-84.360402deg
850.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-101.705325deg
875.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-139.698965deg
850.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-157.043888deg
875.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	164.962472deg
850.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	147.617549deg
875.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	109.623909deg
850.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	92.278986deg
875.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	54.285346deg
850.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	36.940423deg
875.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-1.053217deg
850.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-18.398140deg
875.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-56.391780deg
850.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-73.736703deg
875.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-111.730343deg
850.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-129.075266deg
875.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	-167.068906deg
850.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	175.586171deg
875.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	137.592530deg
850.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	120.247608deg
875.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	82.253967deg
850.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	64.909045deg
875.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	26.915404deg
850.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	9.570482deg
875.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-28.423159deg
850.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-45.768082deg
875.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-83.761722deg
850.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-101.106645deg
875.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-139.100285deg
900.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-11.676916deg
925.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-49.670556deg
900.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-67.015479deg
925.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-105.009120deg
900.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-122.354042deg
925.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	-160.347683deg
900.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	-177.692605deg
925.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	144.313754deg
900.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	126.968832deg
925.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	88.975191deg
900.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	71.630269deg
925.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	33.636628deg
900.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	16.291705deg
925.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-21.701935deg
900.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-39.046858deg
925.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-77.040498deg
900.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-94.385421deg
925.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-132.379061deg
900.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-149.723984deg
925.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	172.282376deg
900.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	154.937453deg
925.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	116.943813deg
900.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	99.598890deg
925.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	61.605250deg
900.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	44.260327deg
925.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	6.266687deg
900.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-11.078236deg
925.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-49.071876deg
900.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-66.416799deg
925.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-104.410439deg
900.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-121.755362deg
925.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	-159.749002deg
950.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-32.325634deg
975.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-70.319274deg
950.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-87.664197deg
975.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-125.657837deg
950.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-143.002760deg
975.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	179.003600deg
950.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	161.658677deg
975.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	123.665037deg
950.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	106.320114deg
975.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	68.326474deg
950.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	50.981551deg
975.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	12.987911deg
950.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-4.357012deg
975.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-42.350652deg
950.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-59.695575deg
975.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-97.689215deg
950.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-115.034138deg
975.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-153.027779deg
950.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	-170.372701deg
975.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	151.633658deg
950.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	134.288736deg
975.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	96.295095deg
950.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	78.950173deg
975.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	40.956532deg
950.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	23.611609deg
975.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-14.382031deg
950.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-31.726954deg
975.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-69.720594deg
950.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-87.065517deg
975.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-125.059157deg
950.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-142.404080deg
975.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	179.602280deg
1000.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-52.974351deg
1025.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-90.967992deg
1000.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-108.312914deg
1025.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-146.306555deg
1000.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	-163.651477deg
1025.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	158.354882deg
1000.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	141.009960deg
1025.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	103.016319deg
1000.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	85.671396deg
1025.000000mm 	603.000000mm 	0.000000mm 	1.000000mV 	47.677756deg
1000.000000mm 	670.000000mm 	0.000000mm 	1.000000mV 	30.332833deg
1025.000000mm 	737.000000mm 	0.000000mm 	1.000000mV 	-7.660807deg
1000.000000mm 	804.000000mm 	0.000000mm 	1.000000mV 	-25.005730deg
1025.000000mm 	871.000000mm 	0.000000mm 	1.000000mV 	-62.999370deg
1000.000000mm 	938.000000mm 	0.000000mm 	1.000000mV 	-80.344293deg
1025.000000mm 	1005.000000mm 	0.000000mm 	1.000000mV 	-118.337933deg
1000.000000mm 	1072.000000mm 	0.000000mm 	1.000000mV 	-135.682856deg
1025.000000mm 	1139.000000mm 	0.000000mm 	1.000000mV 	-173.676496deg
1000.000000mm 	1206.000000mm 	0.000000mm 	1.000000mV 	168.978581deg
1025.000000mm 	1273.000000mm 	0.000000mm 	1.000000mV 	130.984941deg
1000.000000mm 	1340.000000mm 	0.000000mm 	1.000000mV 	113.640018deg
1025.000000mm 	1407.000000mm 	0.000000mm 	1.000000mV 	75.646378deg
1000.000000mm 	1474.000000mm 	0.000000mm 	1.000000mV 	58.301455deg
1025.000000mm 	1541.000000mm 	0.000000mm 	1.000000mV 	20.307815deg
1000.000000mm 	1608.000000mm 	0.000000mm 	1.000000mV 	2.962892deg
1025.000000mm 	1675.000000mm 	0.000000mm 	1.000000mV 	-35.030748deg
1000.000000mm 	1742.000000mm 	0.000000mm 	1.000000mV 	-52.375671deg
1025.000000mm 	1809.000000mm 	0.000000mm 	1.000000mV 	-90.369311deg
1000.000000mm 	1876.000000mm 	0.000000mm 	1.000000mV 	-107.714234deg
1025.000000mm 	1943.000000mm 	0.000000mm 	1.000000mV 	-145.707875deg
1000.000000mm 	2010.000000mm 	0.000000mm 	1.000000mV 	-163.052797deg
1025.000000mm 	2077.000000mm 	0.000000mm 	1.000000mV 	158.953562deg
1050.000000mm 	0.000000mm 	0.000000mm 	1.000000mV 	-73.623069deg
1075.000000mm 	67.000000mm 	0.000000mm 	1.000000mV 	-111.616709deg
1050.000000mm 	134.000000mm 	0.000000mm 	1.000000mV 	-128.961632deg
1075.000000mm 	201.000000mm 	0.000000mm 	1.000000mV 	-166.955272deg
1050.000000mm 	268.000000mm 	0.000000mm 	1.000000mV 	175.699805deg
1075.000000mm 	335.000000mm 	0.000000mm 	1.000000mV 	137.706165deg
1050.000000mm 	402.000000mm 	0.000000mm 	1.000000mV 	120.361242deg
1075.000000mm 	469.000000mm 	0.000000mm 	1.000000mV 	82.367602deg
1050.000000mm 	536.000000mm 	0.000000mm 	1.000000mV 	65.022679deg
